,idx,accuracy,gmean,class_0,class_1,class_2,class_3,class_4,drifts_alerts
0,500,0.10033444816053512,0.0,0.13559322033898305,0.08823529411764706,0.06153846153846154,0.0,0.15584415584415584,2
1,1000,0.084,0.0,0.10101010101010101,0.1134020618556701,0.044642857142857144,0.0,0.13114754098360656,0
2,1500,0.118,0.06674291601478478,0.16,0.13793103448275862,0.038834951456310676,0.009615384615384616,0.16071428571428573,2
3,2000,0.104,0.05510962384157191,0.1559633027522936,0.11504424778761062,0.018867924528301886,0.009009009009009009,0.16666666666666666,0
4,2500,0.092,0.0,0.12727272727272726,0.09821428571428571,0.03636363636363636,0.0,0.14166666666666666,0
5,3000,0.1,0.0,0.10743801652892562,0.1452991452991453,0.031914893617021274,0.0,0.13709677419354838,2
6,3500,0.112,0.0,0.08403361344537816,0.168,0.07228915662650602,0.0,0.1532258064516129,0
7,4000,0.094,0.0,0.14414414414414414,0.14018691588785046,0.008849557522123894,0.0,0.14018691588785046,2
8,4500,0.12,0.07025746807017187,0.13445378151260504,0.18705035971223022,0.07142857142857142,0.009433962264150943,0.10101010101010101,0
9,5000,0.066,0.0,0.047619047619047616,0.13333333333333333,0.05405405405405406,0.0,0.061855670103092786,0
10,5500,0.072,0.0,0.057692307692307696,0.1568627450980392,0.043859649122807015,0.0,0.09,0
11,6000,0.088,0.0,0.1171875,0.16831683168316833,0.046296296296296294,0.0,0.06481481481481481,0
12,6500,0.07,0.0,0.09174311926605505,0.10091743119266056,0.05,0.0,0.0743801652892562,1
13,7000,0.076,0.0,0.10655737704918032,0.09375,0.07920792079207921,0.0,0.07692307692307693,1
14,7500,0.094,0.05931605122844433,0.06363636363636363,0.16666666666666666,0.05982905982905983,0.01020408163265306,0.1134020618556701,0
15,8000,0.088,0.0,0.11009174311926606,0.128,0.05102040816326531,0.0,0.10576923076923077,0
16,8500,0.082,0.0,0.06862745098039216,0.15,0.04950495049504951,0.0,0.11023622047244094,0
17,9000,0.098,0.0,0.10218978102189781,0.17391304347826086,0.05952380952380952,0.0,0.08928571428571429,0
18,9500,0.086,0.0,0.08620689655172414,0.15517241379310345,0.03125,0.0,0.0975609756097561,0
19,10000,0.086,0.0,0.08108108108108109,0.16535433070866143,0.056074766355140186,0.0,0.06930693069306931,0
20,10500,0.074,0.0,0.13761467889908258,0.1092436974789916,0.04716981132075472,0.0,0.038461538461538464,0
21,11000,0.082,0.0,0.09649122807017543,0.11764705882352941,0.07766990291262135,0.0,0.0784313725490196,0
22,11500,0.066,0.0,0.10309278350515463,0.13138686131386862,0.0,0.0,0.05102040816326531,0
23,12000,0.096,0.05307891900311046,0.11711711711711711,0.1893939393939394,0.043010752688172046,0.00980392156862745,0.04504504504504504,0
24,12500,0.112,0.06755419216685918,0.1619047619047619,0.1592920353982301,0.04854368932038835,0.010638297872340425,0.1056338028169014,0
25,13000,0.08,0.0,0.078125,0.1574074074074074,0.061855670103092786,0.0,0.06542056074766354,0
26,13500,0.086,0.0,0.09821428571428571,0.1592920353982301,0.04672897196261682,0.0,0.08256880733944955,0
27,14000,0.074,0.0,0.0847457627118644,0.08547008547008547,0.07079646017699115,0.0,0.08035714285714286,0
28,14500,0.06,0.0,0.052083333333333336,0.1282051282051282,0.050505050505050504,0.0,0.04310344827586207,0
29,15000,0.09,0.0,0.12195121951219512,0.16363636363636364,0.061946902654867256,0.0,0.05263157894736842,0
30,15500,0.084,0.054921567324228045,0.10185185185185185,0.17,0.045454545454545456,0.009523809523809525,0.06666666666666667,0
31,16000,0.072,0.0,0.058333333333333334,0.14018691588785046,0.05504587155963303,0.0,0.0784313725490196,0
32,16500,0.094,0.0,0.13559322033898305,0.14414414414414414,0.07547169811320754,0.0,0.06862745098039216,0
33,17000,0.1,0.061627287566334975,0.1111111111111111,0.19607843137254902,0.04504504504504504,0.010869565217391304,0.08333333333333333,0
34,17500,0.094,0.0,0.14285714285714285,0.11627906976744186,0.08,0.0,0.06140350877192982,0
35,18000,0.078,0.0,0.12931034482758622,0.125,0.04040404040404041,0.0,0.06422018348623854,0
36,18500,0.088,0.0,0.11811023622047244,0.10989010989010989,0.1188118811881188,0.0,0.059322033898305086,0
37,19000,0.08,0.0,0.12871287128712872,0.125,0.06716417910447761,0.0,0.04040404040404041,0
38,19500,0.086,0.0,0.11029411764705882,0.14130434782608695,0.02830188679245283,0.0,0.10344827586206896,0
39,20000,0.102,0.06539346958157624,0.11538461538461539,0.1694915254237288,0.08108108108108109,0.00980392156862745,0.07692307692307693,0
40,20500,0.072,0.0,0.053763440860215055,0.16030534351145037,0.01,0.0,0.07627118644067797,0
41,21000,0.06,0.0,0.11764705882352941,0.09473684210526316,0.009259259259259259,0.0,0.07079646017699115,0
42,21500,0.058,0.0,0.07079646017699115,0.11504424778761062,0.038834951456310676,0.0,0.04081632653061224,0
43,22000,0.094,0.0,0.0891089108910891,0.14655172413793102,0.045871559633027525,0.0,0.14285714285714285,0
44,22500,0.044,0.0,0.09433962264150944,0.07272727272727272,0.0,0.0,0.03773584905660377,0
45,23000,0.078,0.0,0.10743801652892562,0.15966386554621848,0.01098901098901099,0.0,0.05263157894736842,0
46,23500,0.058,0.0,0.035398230088495575,0.14166666666666666,0.012658227848101266,0.0,0.0625,0
47,24000,0.062,0.0,0.07766990291262135,0.11428571428571428,0.02631578947368421,0.0,0.08,0
48,24500,0.082,0.04635252495710284,0.09649122807017543,0.15151515151515152,0.02127659574468085,0.009433962264150943,0.07291666666666667,0
49,25000,0.062,0.0,0.06542056074766354,0.14754098360655737,0.018691588785046728,0.0,0.042105263157894736,0
50,25500,0.06,0.0,0.08411214953271028,0.13,0.009174311926605505,0.0,0.07142857142857142,0
51,26000,0.06,0.0,0.06611570247933884,0.14432989690721648,0.009523809523809525,0.0,0.06481481481481481,0
52,26500,0.058,0.0,0.10810810810810811,0.11607142857142858,0.010416666666666666,0.0,0.02631578947368421,0
53,27000,0.06,0.03885442874509607,0.0603448275862069,0.14,0.021052631578947368,0.008547008547008548,0.05825242718446602,0
