,idx,G-Mean,class-0,class-1,class-2,class-3,class-4,drifts_alerts
0,500,0.0,0.13559322033898305,0.08823529411764706,0.06153846153846154,0.0,0.15584415584415584,2
1,1000,0.0,0.10101010101010101,0.1134020618556701,0.044642857142857144,0.0,0.13114754098360656,0
2,1500,0.06674291601478478,0.16,0.13793103448275862,0.038834951456310676,0.009615384615384616,0.16071428571428573,2
3,2000,0.05510962384157191,0.1559633027522936,0.11504424778761062,0.018867924528301886,0.009009009009009009,0.16666666666666666,0
4,2500,0.0,0.12727272727272726,0.09821428571428571,0.03636363636363636,0.0,0.14166666666666666,0
5,3000,0.0,0.10743801652892562,0.1452991452991453,0.031914893617021274,0.0,0.13709677419354838,2
6,3500,0.0,0.08403361344537816,0.168,0.07228915662650602,0.0,0.1532258064516129,0
7,4000,0.0,0.14414414414414414,0.14018691588785046,0.008849557522123894,0.0,0.14018691588785046,2
8,4500,0.07025746807017187,0.13445378151260504,0.18705035971223022,0.07142857142857142,0.009433962264150943,0.10101010101010101,0
9,5000,0.0,0.047619047619047616,0.13333333333333333,0.05405405405405406,0.0,0.061855670103092786,0
10,5500,0.0,0.057692307692307696,0.1568627450980392,0.043859649122807015,0.0,0.09,0
11,6000,0.0,0.1171875,0.16831683168316833,0.046296296296296294,0.0,0.06481481481481481,0
12,6500,0.0,0.09174311926605505,0.10091743119266056,0.05,0.0,0.0743801652892562,1
13,7000,0.0,0.10655737704918032,0.09375,0.07920792079207921,0.0,0.07692307692307693,1
14,7500,0.05931605122844433,0.06363636363636363,0.16666666666666666,0.05982905982905983,0.01020408163265306,0.1134020618556701,0
15,8000,0.0,0.11009174311926606,0.128,0.05102040816326531,0.0,0.10576923076923077,0
16,8500,0.0,0.06862745098039216,0.15,0.04950495049504951,0.0,0.11023622047244094,0
17,9000,0.0,0.10218978102189781,0.17391304347826086,0.05952380952380952,0.0,0.08928571428571429,0
18,9500,0.0,0.08620689655172414,0.15517241379310345,0.03125,0.0,0.0975609756097561,0
19,10000,0.0,0.08108108108108109,0.16535433070866143,0.056074766355140186,0.0,0.06930693069306931,0
20,10500,0.0,0.13761467889908258,0.1092436974789916,0.04716981132075472,0.0,0.038461538461538464,0
21,11000,0.0,0.09649122807017543,0.11764705882352941,0.07766990291262135,0.0,0.0784313725490196,0
