,idx,G-Mean,class-0,class-1,class-2,class-3,class-4,class-5,class-6,class-7,class-8,class-9,drifts_alerts
11,6000,0.4161285704395598,0.49557522123893805,0.4954954954954955,0.4868421052631579,0.27419354838709675,0.4158415841584158,0.4823529411764706,0.4845360824742268,0.4897959183673469,0.34210526315789475,0.2916666666666667,2
12,6500,0.42046119016434097,0.49473684210526314,0.5,0.46835443037974683,0.28205128205128205,0.4157303370786517,0.4691358024691358,0.4791666666666667,0.4835164835164835,0.3695652173913043,0.31645569620253167,0
13,7000,0.40819127026273766,0.49,0.5,0.45121951219512196,0.3225806451612903,0.4157303370786517,0.5,0.48360655737704916,0.4752475247524752,0.34210526315789475,0.22033898305084745,0
14,7500,0.4449427667874853,0.49122807017543857,0.5,0.4430379746835443,0.4351851851851852,0.4392523364485981,0.4791666666666667,0.48863636363636365,0.5,0.35384615384615387,0.35294117647058826,2
15,8000,0.44795289130798466,0.5,0.4897959183673469,0.45161290322580644,0.44761904761904764,0.42857142857142855,0.4642857142857143,0.4716981132075472,0.4854368932038835,0.4166666666666667,0.34615384615384615,0
16,8500,0.44907797219027346,0.5,0.49038461538461536,0.4782608695652174,0.4235294117647059,0.4358974358974359,0.47474747474747475,0.46788990825688076,0.4953271028037383,0.4111111111111111,0.34065934065934067,0
17,9000,0.4453268499572631,0.49523809523809526,0.49640287769784175,0.45569620253164556,0.4090909090909091,0.45,0.46511627906976744,0.4567901234567901,0.49122807017543857,0.4111111111111111,0.3466666666666667,0
18,9500,0.4499292208316063,0.49,0.5,0.4666666666666667,0.45794392523364486,0.3888888888888889,0.4864864864864865,0.4752475247524752,0.4936708860759494,0.46226415094339623,0.31645569620253167,0
19,10000,0.46126904793347717,0.5,0.4946236559139785,0.4536082474226804,0.47,0.44,0.4827586206896552,0.4854368932038835,0.48863636363636365,0.45454545454545453,0.3611111111111111,0
20,10500,0.45630992785044433,0.48484848484848486,0.4880952380952381,0.44554455445544555,0.4117647058823529,0.45161290322580644,0.46236559139784944,0.4819277108433735,0.49557522123893805,0.4318181818181818,0.4186046511627907,2
21,11000,0.44959477310611584,0.5,0.5,0.43209876543209874,0.4537037037037037,0.4155844155844156,0.45054945054945056,0.4777777777777778,0.49557522123893805,0.44565217391304346,0.3484848484848485,0
22,11500,0.46346522510982385,0.5,0.4948453608247423,0.4766355140186916,0.45217391304347826,0.42857142857142855,0.47674418604651164,0.4752475247524752,0.48936170212765956,0.4567901234567901,0.3950617283950617,0
23,12000,0.4590588928441841,0.4931506849315068,0.49586776859504134,0.4777777777777778,0.44954128440366975,0.42528735632183906,0.48,0.44047619047619047,0.5,0.40229885057471265,0.4375,0
24,12500,0.4638286289137197,0.5,0.494949494949495,0.4473684210526316,0.4421052631578947,0.43661971830985913,0.46788990825688076,0.49514563106796117,0.49382716049382713,0.4421052631578947,0.4263565891472868,0
25,13000,0.46945932336691293,0.4953271028037383,0.4838709677419355,0.4520547945205479,0.49,0.43820224719101125,0.49382716049382713,0.4782608695652174,0.5,0.4482758620689655,0.4222222222222222,0
26,13500,0.4660446769527783,0.5,0.5,0.4457831325301205,0.4731182795698925,0.42857142857142855,0.49056603773584906,0.4583333333333333,0.49,0.45652173913043476,0.42528735632183906,0
27,14000,0.47231570064078643,0.49557522123893805,0.49504950495049505,0.4766355140186916,0.49504950495049505,0.41836734693877553,0.4606741573033708,0.4691358024691358,0.4852941176470588,0.47368421052631576,0.45918367346938777,0
28,14500,0.46576360337970846,0.5,0.4782608695652174,0.4642857142857143,0.48148148148148145,0.4155844155844156,0.4787234042553192,0.45263157894736844,0.49504950495049505,0.4838709677419355,0.4166666666666667,0
29,15000,0.46478491928459914,0.48672566371681414,0.494949494949495,0.4482758620689655,0.47619047619047616,0.4342105263157895,0.475,0.48314606741573035,0.4824561403508772,0.47572815533980584,0.4,1
30,15500,0.4746920521679772,0.5,0.49514563106796117,0.47692307692307695,0.4731182795698925,0.45161290322580644,0.4807692307692308,0.47706422018348627,0.4891304347826087,0.47115384615384615,0.43564356435643564,0
31,16000,0.47103968042139943,0.5,0.49166666666666664,0.4895833333333333,0.47560975609756095,0.44680851063829785,0.48484848484848486,0.45121951219512196,0.4953271028037383,0.45918367346938777,0.4225352112676056,0
32,16500,0.46687713293751887,0.49557522123893805,0.4943820224719101,0.48,0.4954954954954955,0.4473684210526316,0.4766355140186916,0.45263157894736844,0.4778761061946903,0.4606741573033708,0.3974358974358974,0
33,17000,0.47396430293336306,0.48717948717948717,0.49514563106796117,0.47560975609756095,0.4868421052631579,0.4634146341463415,0.4745762711864407,0.45569620253164556,0.5,0.4215686274509804,0.48484848484848486,0
34,17500,0.484477988556361,0.4954128440366973,0.5,0.46153846153846156,0.5,0.4857142857142857,0.48148148148148145,0.4875,0.4943820224719101,0.46987951807228917,0.47058823529411764,0
35,18000,0.4823517656698239,0.5,0.5,0.4878048780487805,0.5,0.49514563106796117,0.4819277108433735,0.4603174603174603,0.4942528735632184,0.4891304347826087,0.42105263157894735,0
36,18500,0.47951103669912454,0.5,0.49206349206349204,0.46987951807228917,0.4861111111111111,0.4936708860759494,0.4842105263157895,0.44086021505376344,0.4954954954954955,0.4818181818181818,0.45454545454545453,0
37,19000,0.4766424622813902,0.5,0.4883720930232558,0.4823529411764706,0.5,0.4636363636363636,0.46774193548387094,0.45,0.5,0.46938775510204084,0.44871794871794873,1
38,19500,0.47299540060159423,0.5,0.49166666666666664,0.46875,0.5,0.46808510638297873,0.4752475247524752,0.45714285714285713,0.4954954954954955,0.4225352112676056,0.45689655172413796,0
39,20000,0.47504611215234777,0.49382716049382713,0.49504950495049505,0.4578313253012048,0.5,0.4608695652173913,0.4666666666666667,0.46511627906976744,0.49074074074074076,0.4793388429752066,0.4444444444444444,0
40,20500,0.48198192750225793,0.5,0.5,0.4727272727272727,0.5,0.4883720930232558,0.46236559139784944,0.46153846153846156,0.4897959183673469,0.48598130841121495,0.46153846153846156,0
41,21000,0.4789766093450019,0.5,0.5,0.4838709677419355,0.4936708860759494,0.45652173913043476,0.4857142857142857,0.45535714285714285,0.4943820224719101,0.47,0.4536082474226804,0
42,21500,0.48156203185383906,0.5,0.49019607843137253,0.48514851485148514,0.5,0.46601941747572817,0.475,0.46875,0.4943820224719101,0.47560975609756095,0.46236559139784944,0
