,idx,accuracy,gmean,class_0,class_1,class_2,class_3,class_4,drifts_alerts
0,500,0.5986622073578596,0.3719150697284179,0.33766233766233766,0.39215686274509803,0.3838383838383838,0.4,0.35,0
1,1000,0.624,0.37944245511998165,0.4105960264900662,0.4228187919463087,0.34355828220858897,0.4292929292929293,0.30718954248366015,0
2,1500,0.674,0.3972532421177668,0.3930635838150289,0.4350282485875706,0.4,0.44021739130434784,0.32857142857142857,0
3,2000,0.684,0.4033800536889244,0.4025974025974026,0.4152046783625731,0.38095238095238093,0.4472361809045226,0.375,0
4,2500,0.68,0.40367195821701657,0.4146341463414634,0.44505494505494503,0.38011695906432746,0.3987341772151899,0.38323353293413176,0
5,3000,0.684,0.4048608656145412,0.41935483870967744,0.42196531791907516,0.38095238095238093,0.4311377245508982,0.3742690058479532,0
6,3500,0.762,0.4186356313055883,0.41397849462365593,0.46938775510204084,0.3185840707964602,0.46733668341708545,0.4444444444444444,0
7,4000,0.808,0.4459295692656245,0.4171779141104294,0.4860335195530726,0.422680412371134,0.458128078817734,0.4491017964071856,1
8,4500,0.894,0.4708840872227619,0.455026455026455,0.49099099099099097,0.4583333333333333,0.47761194029850745,0.47337278106508873,0
9,5000,0.91,0.4761998663872368,0.46236559139784944,0.48,0.4696969696969697,0.49246231155778897,0.47701149425287354,0
10,5500,0.926,0.48046365363158894,0.47593582887700536,0.4911242603550296,0.47342995169082125,0.49130434782608695,0.47093023255813954,0
11,6000,0.92,0.47947189381964905,0.4744186046511628,0.48466257668711654,0.4797979797979798,0.48186528497409326,0.47668393782383417,0
12,6500,0.904,0.47444972848963873,0.4648648648648649,0.4895833333333333,0.4602272727272727,0.48404255319148937,0.47417840375586856,0
13,7000,0.932,0.48279547073237306,0.470873786407767,0.4941860465116279,0.48044692737430167,0.48214285714285715,0.48663101604278075,1
14,7500,0.912,0.47656438092144565,0.4690721649484536,0.4951923076923077,0.4634146341463415,0.48677248677248675,0.4691358024691358,0
15,8000,0.922,0.47917980372712365,0.4756756756756757,0.4834123222748815,0.4624277456647399,0.4858490566037736,0.489010989010989,0
16,8500,0.916,0.47779799503730863,0.4722222222222222,0.48484848484848486,0.4666666666666667,0.4838709677419355,0.481651376146789,0
17,9000,0.91,0.4770293834630933,0.4581497797356828,0.483695652173913,0.4768211920529801,0.48743718592964824,0.47959183673469385,0
18,9500,0.932,0.4824726500003602,0.4803921568627451,0.4869109947643979,0.4745762711864407,0.4918032786885246,0.4788732394366197,0
19,10000,0.93,0.48122192192225877,0.47692307692307695,0.49282296650717705,0.4898989898989899,0.4842105263157895,0.46285714285714286,0
20,10500,0.942,0.48480859617957345,0.4777777777777778,0.49282296650717705,0.47668393782383417,0.48717948717948717,0.4897959183673469,0
