,idx,accuracy,gmean,class_0,class_1,class_2,class_3,class_4,drifts_alerts
0,500,0.6789297658862876,0.3104098365983242,0.46296296296296297,0.3917525773195876,0.16666666666666666,0.423728813559322,0.225,0
1,1000,0.686,0.33670682551171865,0.4604651162790698,0.39344262295081966,0.1875,0.43529411764705883,0.2926829268292683,0
2,1500,0.726,0.3459110455714365,0.4686192468619247,0.39156626506024095,0.23529411764705882,0.4411764705882353,0.26,0
3,2000,0.71,0.33913345727044847,0.4777777777777778,0.40932642487046633,0.2597402597402597,0.36363636363636365,0.24285714285714285,0
4,2500,0.736,0.325703024344816,0.4878048780487805,0.40588235294117647,0.18181818181818182,0.37333333333333335,0.2727272727272727,0
5,3000,0.732,0.365174385681484,0.47478991596638653,0.38926174496644295,0.2638888888888889,0.43529411764705883,0.3058823529411765,0
6,3500,0.788,0.3891797369227535,0.46835443037974683,0.46596858638743455,0.3,0.4090909090909091,0.3333333333333333,0
7,4000,0.894,0.4502528178382172,0.48590021691973967,0.49344978165938863,0.3707865168539326,0.4875,0.42696629213483145,1
8,4500,0.896,0.4514092030454343,0.48638132295719844,0.4846938775510204,0.4268292682926829,0.4470588235294118,0.4166666666666667,0
9,5000,0.912,0.47128807112244153,0.4767932489451477,0.4911504424778761,0.45977011494252873,0.4642857142857143,0.46511627906976744,0
10,5500,0.92,0.47031269782139,0.4874476987447699,0.4876847290640394,0.44036697247706424,0.4805194805194805,0.4574468085106383,0
11,6000,0.91,0.47080835738850496,0.4786150712830957,0.4891304347826087,0.47368421052631576,0.46808510638297873,0.44565217391304346,0
12,6500,0.928,0.479950800279814,0.4790794979079498,0.4918032786885246,0.47191011235955055,0.48672566371681414,0.47058823529411764,0
13,7000,0.944,0.48359477138897694,0.4865424430641822,0.48514851485148514,0.4854368932038835,0.4897959183673469,0.47126436781609193,0
14,7500,0.924,0.4730860824939815,0.4846153846153846,0.4864864864864865,0.4639175257731959,0.48148148148148145,0.45,0
15,8000,0.918,0.4728477483329295,0.47950819672131145,0.495,0.4421052631578947,0.475,0.4742268041237113,0
16,8500,0.918,0.4722684177869477,0.489749430523918,0.46859903381642515,0.47058823529411764,0.49523809523809526,0.4392523364485981,0
17,9000,0.912,0.47150235065388907,0.4781704781704782,0.48863636363636365,0.4727272727272727,0.49038461538461536,0.43023255813953487,0
18,9500,0.936,0.47831963125484117,0.4861111111111111,0.49444444444444446,0.47368421052631576,0.46226415094339623,0.47572815533980584,0
19,10000,0.924,0.4719935738975414,0.4823529411764706,0.4948453608247423,0.43037974683544306,0.4838709677419355,0.47126436781609193,0
20,10500,0.94,0.4782849132756632,0.4898373983739837,0.489010989010989,0.4672897196261682,0.4897959183673469,0.45652173913043476,0
21,11000,0.91,0.46759856021405605,0.48367346938775513,0.48404255319148937,0.45714285714285713,0.45161290322580644,0.4625,0
22,11500,0.924,0.46763780177204406,0.48627450980392156,0.49743589743589745,0.42168674698795183,0.4634146341463415,0.4731182795698925,0
23,12000,0.934,0.4726062542613616,0.49101796407185627,0.49707602339181284,0.46,0.48,0.4375,0
24,12500,0.948,0.48102552266202403,0.4908675799086758,0.4930875576036866,0.4675324675324675,0.4752475247524752,0.4788732394366197,0
25,13000,0.936,0.4755200427556873,0.4891518737672584,0.4943181818181818,0.4479166666666667,0.4782608695652174,0.46938775510204084,0
26,13500,0.928,0.4671546627798488,0.49586776859504134,0.4803921568627451,0.42696629213483145,0.4791666666666667,0.45652173913043476,0
27,14000,0.936,0.4775899874149496,0.487758945386064,0.48,0.46153846153846156,0.47368421052631576,0.4854368932038835,0
28,14500,0.948,0.47806315051879605,0.49469214437367304,0.495,0.4574468085106383,0.4782608695652174,0.4661016949152542,0
29,15000,0.944,0.47637756080556815,0.49480249480249483,0.4858490566037736,0.4636363636363636,0.47572815533980584,0.4626865671641791,0
30,15500,0.946,0.47527535042753744,0.49673202614379086,0.4931506849315068,0.45977011494252873,0.46078431372549017,0.4672897196261682,0
31,16000,0.964,0.4825103474414144,0.49706457925636005,0.49473684210526314,0.47572815533980584,0.4854368932038835,0.4605263157894737,0
32,16500,0.95,0.4805787151801618,0.49471458773784355,0.4881516587677725,0.4537037037037037,0.4838709677419355,0.4835164835164835,0
33,17000,0.954,0.4772149566842133,0.4978902953586498,0.4927536231884058,0.4606741573033708,0.49137931034482757,0.44565217391304346,1
34,17500,0.964,0.48685792083916274,0.49498997995991983,0.49214659685863876,0.4827586206896552,0.4942528735632184,0.47058823529411764,0
35,18000,0.956,0.4769868355921137,0.49690721649484537,0.497737556561086,0.4430379746835443,0.4835164835164835,0.46601941747572817,0
36,18500,0.954,0.4804212280137488,0.49567099567099565,0.495,0.4716981132075472,0.4864864864864865,0.45454545454545453,0
37,19000,0.966,0.48491364105634627,0.49691991786447637,0.4930875576036866,0.4742268041237113,0.48514851485148514,0.47560975609756095,0
38,19500,0.956,0.48612919800526905,0.4887525562372188,0.5,0.48623853211009177,0.4810126582278481,0.475,0
39,20000,0.944,0.4752466393084602,0.496,0.4819277108433735,0.46078431372549017,0.4878048780487805,0.45121951219512196,0
40,20500,0.586,0.32372866302215403,0.32697547683923706,0.46842105263157896,0.13725490196078433,0.43564356435643564,0.38823529411764707,1
41,21000,0.744,0.3546139746270885,0.47045454545454546,0.4585365853658537,0.2571428571428571,0.4268292682926829,0.23684210526315788,1
42,21500,0.74,0.3445494931974818,0.45610278372591007,0.4656084656084656,0.2876712328767123,0.40625,0.1956521739130435,0
43,22000,0.752,0.3575396743714532,0.47533632286995514,0.45454545454545453,0.25,0.4266666666666667,0.2535211267605634,0
44,22500,0.732,0.33670980518373567,0.4684873949579832,0.44808743169398907,0.21052631578947367,0.4025974025974026,0.24324324324324326,0
45,23000,0.736,0.3380168780483857,0.47357293868921774,0.4451219512195122,0.24285714285714285,0.449438202247191,0.1917808219178082,0
46,23500,0.806,0.34938866046157024,0.48884381338742394,0.47150259067357514,0.2222222222222222,0.4144144144144144,0.24528301886792453,0
47,24000,0.896,0.4499101219574508,0.49036402569593146,0.48660714285714285,0.3707865168539326,0.4675324675324675,0.44565217391304346,1
48,24500,0.908,0.4512072993864349,0.4922779922779923,0.48743718592964824,0.3974358974358974,0.45348837209302323,0.43243243243243246,0
49,25000,0.934,0.47265537176544603,0.49075975359342916,0.48660714285714285,0.45348837209302323,0.48863636363636365,0.4457831325301205,0
50,25500,0.91,0.4556682973276555,0.4927835051546392,0.4950980392156863,0.39603960396039606,0.4444444444444444,0.4574468085106383,0
51,26000,0.926,0.4605704271589582,0.49604743083003955,0.489247311827957,0.3902439024390244,0.4845360824742268,0.45161290322580644,0
52,26500,0.944,0.4748669306266739,0.4939271255060729,0.4945652173913043,0.44047619047619047,0.4774774774774775,0.47,0
53,27000,0.956,0.47801295805686067,0.4959183673469388,0.5,0.43010752688172044,0.4897959183673469,0.4777777777777778,0
54,27500,0.93,0.4617206361802021,0.49624060150375937,0.4919786096256685,0.4222222222222222,0.475,0.42857142857142855,0
55,28000,0.946,0.47358448017682236,0.49604743083003955,0.495,0.43478260869565216,0.4878048780487805,0.4574468085106383,0
56,28500,0.934,0.4745085839063315,0.49318181818181817,0.48598130841121495,0.45,0.4803921568627451,0.4642857142857143,0
57,29000,0.956,0.4814547348620553,0.4959839357429719,0.4915254237288136,0.46296296296296297,0.49038461538461536,0.4673913043478261,0
58,29500,0.94,0.4724573296418634,0.49317738791423,0.4887640449438202,0.43661971830985913,0.48623853211009177,0.46,0
59,30000,0.948,0.47760488105216964,0.4952015355086372,0.4842105263157895,0.47674418604651164,0.4673913043478261,0.46511627906976744,0
60,30500,0.948,0.4744590100792287,0.499001996007984,0.4861878453038674,0.4818181818181818,0.45054945054945056,0.45652173913043476,0
61,31000,0.942,0.47348242080049124,0.4940239043824701,0.49206349206349204,0.46226415094339623,0.47959183673469385,0.44155844155844154,0
62,31500,0.938,0.4671831693241594,0.4971209213051823,0.4896907216494845,0.4606741573033708,0.44155844155844154,0.449438202247191,0
63,32000,0.942,0.4729078495506429,0.49504950495049505,0.4970414201183432,0.425531914893617,0.4854368932038835,0.46534653465346537,0
64,32500,0.952,0.47770635638504366,0.4966139954853273,0.497737556561086,0.4594594594594595,0.46464646464646464,0.4714285714285714,0
65,33000,0.956,0.4799572324676976,0.4961089494163424,0.49714285714285716,0.46,0.4782608695652174,0.46938775510204084,0
66,33500,0.952,0.47667231640141644,0.495850622406639,0.49528301886792453,0.42696629213483145,0.4897959183673469,0.4791666666666667,0
67,34000,0.942,0.466990548959359,0.4972375690607735,0.4887640449438202,0.4262295081967213,0.47368421052631576,0.45263157894736844,0
68,34500,0.936,0.4714256930259765,0.4957627118644068,0.49246231155778897,0.4444444444444444,0.4838709677419355,0.4434782608695652,0
69,35000,0.946,0.4718130591931119,0.4989648033126294,0.4930232558139535,0.45454545454545453,0.46,0.45454545454545453,0
70,35500,0.954,0.47747028081638104,0.49783549783549785,0.497737556561086,0.46511627906976744,0.46078431372549017,0.4672897196261682,0
71,36000,0.968,0.48457794905018725,0.49705304518664045,0.4973821989528796,0.47619047619047616,0.4854368932038835,0.4675324675324675,0
72,36500,0.954,0.4779988967290511,0.4968553459119497,0.49528301886792453,0.4732142857142857,0.4725274725274725,0.45348837209302323,1
73,37000,0.946,0.47174898465338366,0.49682875264270615,0.49760765550239233,0.45454545454545453,0.48695652173913045,0.42696629213483145,0
74,37500,0.956,0.4802351811117602,0.498,0.4895833333333333,0.47058823529411764,0.4823529411764706,0.46153846153846156,0
75,38000,0.942,0.47151079037603655,0.49691991786447637,0.4908256880733945,0.4567901234567901,0.4659090909090909,0.4489795918367347,0
76,38500,0.956,0.4816034683558672,0.49567099567099565,0.494949494949495,0.4766355140186916,0.4864864864864865,0.45544554455445546,0
77,39000,0.956,0.47903583976320707,0.4979508196721312,0.4883720930232558,0.4742268041237113,0.48,0.45569620253164556,0
78,39500,0.95,0.4788934470334992,0.4959677419354839,0.49162011173184356,0.4766355140186916,0.47435897435897434,0.45689655172413796,0
79,40000,0.936,0.47013660296195503,0.496,0.49411764705882355,0.45,0.46153846153846156,0.45121951219512196,0
80,40500,0.684,0.0,0.49693251533742333,0.08108108108108109,0.0,0.4722222222222222,0.42857142857142855,1
81,41000,0.81,0.4145929912091257,0.4946004319654428,0.3967391304347826,0.40229885057471265,0.44047619047619047,0.3522727272727273,0
82,41500,0.802,0.3831371738843203,0.4847250509164969,0.40588235294117647,0.44680851063829785,0.41836734693877553,0.22448979591836735,0
83,42000,0.792,0.39035959848141066,0.4868421052631579,0.4271356783919598,0.41836734693877553,0.410958904109589,0.2535211267605634,0
84,42500,0.792,0.39185564230939934,0.48582995951417,0.41954022988505746,0.42105263157894735,0.39473684210526316,0.2727272727272727,0
85,43000,0.81,0.3869961072290409,0.4854771784232365,0.46153846153846156,0.44329896907216493,0.40963855421686746,0.21333333333333335,0
86,43500,0.848,0.4002435470766724,0.4909090909090909,0.43956043956043955,0.45454545454545453,0.453781512605042,0.23076923076923078,0
87,44000,0.872,0.43750067468184706,0.4957805907172996,0.44711538461538464,0.46078431372549017,0.4533333333333333,0.34615384615384615,0
88,44500,0.914,0.4662018746114123,0.4932562620423892,0.44505494505494503,0.48936170212765956,0.4659090909090909,0.44,1
89,45000,0.894,0.45713458132298723,0.49490835030549896,0.43414634146341463,0.4777777777777778,0.47674418604651164,0.40789473684210525,0
90,45500,0.912,0.4627383227436535,0.49795918367346936,0.44021739130434784,0.4915254237288136,0.4594594594594595,0.42857142857142855,0
91,46000,0.906,0.46229205485403524,0.4930139720558882,0.4476744186046512,0.49,0.45054945054945056,0.43333333333333335,0
92,46500,0.928,0.47157877290076305,0.4959677419354839,0.45930232558139533,0.4835164835164835,0.4727272727272727,0.4479166666666667,0
93,47000,0.936,0.4769029513791534,0.4959349593495935,0.455026455026455,0.4854368932038835,0.4897959183673469,0.45977011494252873,0
94,47500,0.938,0.47265934448173724,0.4981203007518797,0.4576271186440678,0.48514851485148514,0.48148148148148145,0.4430379746835443,0
95,48000,0.952,0.4798154603198153,0.4970414201183432,0.4793814432989691,0.48514851485148514,0.475,0.4631578947368421,0
96,48500,0.918,0.47258684381919,0.49318181818181817,0.45544554455445546,0.48598130841121495,0.47,0.4594594594594595,0
97,49000,0.932,0.47149057555164064,0.49700598802395207,0.4573170731707317,0.48672566371681414,0.4752475247524752,0.4431818181818182,0
98,49500,0.962,0.48737563081119245,0.4951267056530214,0.4772727272727273,0.4936708860759494,0.4954954954954955,0.47572815533980584,0
99,50000,0.94,0.4795350483476497,0.4932562620423892,0.46153846153846156,0.4827586206896552,0.4895833333333333,0.47126436781609193,0
100,50500,0.94,0.4777319115739859,0.4939759036144578,0.4685714285714286,0.4818181818181818,0.4897959183673469,0.45555555555555555,0
101,51000,0.936,0.47362922306730193,0.49500998003992014,0.4666666666666667,0.49107142857142855,0.4742268041237113,0.4430379746835443,0
102,51500,0.936,0.4738364393316565,0.4942084942084942,0.47058823529411764,0.49473684210526314,0.45569620253164556,0.45555555555555555,1
103,52000,0.932,0.4695979847424973,0.49504950495049505,0.4879518072289157,0.47058823529411764,0.45918367346938777,0.4375,0
104,52500,0.934,0.4784335357517173,0.49547511312217196,0.46634615384615385,0.4805194805194805,0.49523809523809526,0.45588235294117646,0
105,53000,0.938,0.47717028398452166,0.4931506849315068,0.4634146341463415,0.5,0.4666666666666667,0.4639175257731959,0
106,53500,0.948,0.48013653475745083,0.49690721649484537,0.4729064039408867,0.48484848484848486,0.4791666666666667,0.4673913043478261,0
107,54000,0.948,0.4820542492601067,0.49256505576208176,0.47093023255813954,0.47692307692307695,0.4897959183673469,0.4803921568627451,0
108,54500,0.942,0.4795602553114196,0.4957627118644068,0.46842105263157896,0.4791666666666667,0.4838709677419355,0.47107438016528924,0
109,55000,0.946,0.4793319496118404,0.4947589098532495,0.47596153846153844,0.4830508474576271,0.4807692307692308,0.4626865671641791,0
110,55500,0.936,0.47369953472796017,0.4967462039045553,0.4788732394366197,0.4772727272727273,0.47619047619047616,0.4411764705882353,0
111,56000,0.962,0.4850536390836798,0.49705304518664045,0.47540983606557374,0.49074074074074076,0.49523809523809526,0.4675324675324675,0
112,56500,0.948,0.479450250542077,0.4968553459119497,0.4729064039408867,0.49137931034482757,0.4838709677419355,0.45348837209302323,0
113,57000,0.942,0.4783026498592927,0.4957627118644068,0.4696969696969697,0.4782608695652174,0.49137931034482757,0.4574468085106383,0
114,57500,0.954,0.4824559417811642,0.49800796812749004,0.47593582887700536,0.4943820224719101,0.4942528735632184,0.45132743362831856,0
115,58000,0.956,0.48097886528247796,0.49691991786447637,0.48847926267281105,0.49411764705882355,0.4891304347826087,0.4387755102040816,0
116,58500,0.968,0.48799725154006635,0.4978448275862069,0.484375,0.5,0.47706422018348627,0.4811320754716981,0
117,59000,0.964,0.4867698700036456,0.494824016563147,0.48847926267281105,0.49,0.48514851485148514,0.47560975609756095,0
118,59500,0.964,0.4843521808821786,0.5,0.4858757062146893,0.48623853211009177,0.5,0.45132743362831856,0
119,60000,0.946,0.4793495208116549,0.4939759036144578,0.47878787878787876,0.47572815533980584,0.48360655737704916,0.46511627906976744,0
120,60500,0.704,0.19139742434019086,0.5,0.1206896551724138,0.4827586206896552,0.4672897196261682,0.018867924528301886,1
121,61000,0.786,0.38760324730299867,0.4967741935483871,0.34705882352941175,0.48,0.44047619047619047,0.24,0
122,61500,0.8,0.3874440182787516,0.4909819639278557,0.3288590604026846,0.46938775510204084,0.4519230769230769,0.2549019607843137,0
123,62000,0.786,0.4075711919029955,0.487964989059081,0.32941176470588235,0.4864864864864865,0.44871794871794873,0.32051282051282054,0
124,62500,0.792,0.4097996899031477,0.48367346938775513,0.35443037974683544,0.4634146341463415,0.4588235294117647,0.3170731707317073,0
125,63000,0.806,0.4113124377886843,0.4887063655030801,0.34306569343065696,0.4807692307692308,0.4431818181818182,0.32954545454545453,0
126,63500,0.804,0.41558504130262003,0.48775510204081635,0.33548387096774196,0.45454545454545453,0.4444444444444444,0.375,0
127,64000,0.85,0.43851400813319946,0.49148936170212765,0.4072164948453608,0.47115384615384615,0.47435897435897434,0.3625,0
