,idx,G-Mean,class-0,class-1,class-2,class-3,class-4,drifts_alerts
0,500,0.406182751807202,0.44565217391304346,0.45614035087719296,0.47413793103448276,0.34065934065934067,0.336734693877551,2
1,1000,0.4374098773948291,0.4506172839506173,0.44516129032258067,0.4729064039408867,0.4669811320754717,0.3614457831325301,0
2,1500,0.4583035150857712,0.467005076142132,0.441340782122905,0.4816753926701571,0.47715736040609136,0.4268292682926829,0
3,2000,0.45668676534886765,0.4619883040935672,0.43820224719101125,0.4720812182741117,0.48598130841121495,0.42771084337349397,0
4,2500,0.4595358062336853,0.4782608695652174,0.4739583333333333,0.4421052631578947,0.47802197802197804,0.42777777777777776,0
5,3000,0.46039563415093365,0.4881516587677725,0.47643979057591623,0.4678362573099415,0.489247311827957,0.38857142857142857,2
6,3500,0.4709868418356087,0.49537037037037035,0.48,0.4652777777777778,0.48792270531400966,0.42934782608695654,2
7,4000,0.4698215532408548,0.4864864864864865,0.4772727272727273,0.4790697674418605,0.4883720930232558,0.42138364779874216,0
8,4500,0.4692716442727588,0.4975609756097561,0.4669811320754717,0.48,0.4878048780487805,0.41830065359477125,0
9,5000,0.47424619732387546,0.49238578680203043,0.4666666666666667,0.4927536231884058,0.4873096446700508,0.43478260869565216,0
10,5500,0.4722288571085608,0.49743589743589745,0.47878787878787876,0.49065420560747663,0.4823008849557522,0.4166666666666667,0
11,6000,0.4693236826408513,0.49099099099099097,0.48466257668711654,0.4797979797979798,0.48717948717948717,0.4093567251461988,0
12,6500,0.47340741162512184,0.49746192893401014,0.48148148148148145,0.483695652173913,0.4756756756756757,0.43147208121827413,0
13,7000,0.48419204763582424,0.4976958525345622,0.48823529411764705,0.4861878453038674,0.4889867841409692,0.4606741573033708,0
14,7500,0.48586548837820204,0.4950980392156863,0.4927536231884058,0.48598130841121495,0.49740932642487046,0.4591194968553459,0
15,8000,0.48044966784685716,0.49740932642487046,0.4930232558139535,0.4861878453038674,0.48095238095238096,0.44642857142857145,2
16,8500,0.4750137961889692,0.4864864864864865,0.49101796407185627,0.4782608695652174,0.4716981132075472,0.44878048780487806,0
17,9000,0.4827613584670152,0.4959016393442623,0.489247311827957,0.4935897435897436,0.48484848484848486,0.45161290322580644,0
18,9500,0.4832134112269592,0.5,0.4948453608247423,0.489010989010989,0.48333333333333334,0.4504950495049505,0
19,10000,0.47619716904434434,0.4925373134328358,0.49523809523809526,0.4739583333333333,0.49222797927461137,0.4303030303030303,2
20,10500,0.48283452305850694,0.4946236559139785,0.49282296650717705,0.48205128205128206,0.49238578680203043,0.453551912568306,0
21,11000,0.484212464290416,0.5,0.4927536231884058,0.4919786096256685,0.4876847290640394,0.4502923976608187,2
22,11500,0.48374527236326476,0.5,0.4892703862660944,0.48205128205128206,0.49246231155778897,0.45614035087719296,0
23,12000,0.479658108816458,0.5,0.49528301886792453,0.47337278106508873,0.4898989898989899,0.4421052631578947,0
24,12500,0.4771792718885382,0.49714285714285716,0.4973544973544973,0.4644808743169399,0.489010989010989,0.44052863436123346,0
25,13000,0.483578365209977,0.4978723404255319,0.5,0.4887640449438202,0.49246231155778897,0.441340782122905,0
26,13500,0.4824397952966382,0.49246231155778897,0.4946808510638298,0.49,0.49261083743842365,0.4444444444444444,0
27,14000,0.4837819179612949,0.4953271028037383,0.49765258215962443,0.4852941176470588,0.4868421052631579,0.455026455026455,0
28,14500,0.4835217931703336,0.49444444444444446,0.5,0.4777777777777778,0.4797979797979798,0.46634615384615385,0
29,15000,0.47949349557854143,0.5,0.4888888888888889,0.48292682926829267,0.4723618090452261,0.45454545454545453,0
30,15500,0.4825727099830332,0.49214659685863876,0.5,0.4801980198019802,0.48258706467661694,0.45893719806763283,0
31,16000,0.48357413059630744,0.49777777777777776,0.4972677595628415,0.4744897959183674,0.4896907216494845,0.45977011494252873,0
32,16500,0.4852869990880781,0.4975369458128079,0.4973544973544973,0.4869109947643979,0.4954545454545455,0.4508670520231214,0
33,17000,0.4857678343684812,0.4977578475336323,0.5,0.4854368932038835,0.4858757062146893,0.46078431372549017,0
34,17500,0.4808025084113122,0.5,0.5,0.4888888888888889,0.4658385093167702,0.4512820512820513,0
35,18000,0.47929357480446194,0.49246231155778897,0.49444444444444446,0.4808743169398907,0.48148148148148145,0.4486486486486487,1
36,18500,0.4837344506730693,0.4954954954954955,0.49375,0.49142857142857144,0.48325358851674644,0.45588235294117646,0
37,19000,0.4835613389865376,0.4913294797687861,0.5,0.4834710743801653,0.483695652173913,0.4602272727272727,0
38,19500,0.4825894920001838,0.5,0.49032258064516127,0.48756218905472637,0.4777777777777778,0.4583333333333333,0
39,20000,0.4856966575162791,0.4972677595628415,0.49743589743589745,0.47150259067357514,0.49246231155778897,0.47058823529411764,0
40,20500,0.4852024269843146,0.49557522123893805,0.4931506849315068,0.4777777777777778,0.4935064935064935,0.4666666666666667,0
41,21000,0.4868713419567543,0.49740932642487046,0.49714285714285716,0.48,0.49038461538461536,0.47,0
42,21500,0.48754419933998944,0.4954954954954955,0.49261083743842365,0.48947368421052634,0.49206349206349204,0.4685714285714286,0
43,22000,0.48312162473657166,0.49696969696969695,0.49732620320855614,0.48,0.4811320754716981,0.46111111111111114,1
44,22500,0.48760699928506657,0.4975124378109453,0.4955357142857143,0.48520710059171596,0.49,0.4702702702702703,0
45,23000,0.4846657227498815,0.4956521739130435,0.5,0.47593582887700536,0.4835164835164835,0.4689265536723164,0
46,23500,0.48532608692644524,0.49261083743842365,0.5,0.4861111111111111,0.4810810810810811,0.46745562130177515,0
47,24000,0.48161689283015097,0.4927536231884058,0.4945054945054945,0.4739583333333333,0.48484848484848486,0.4627659574468085,0
48,24500,0.48364000193202744,0.49537037037037035,0.49777777777777776,0.489247311827957,0.4811320754716981,0.45588235294117646,0
49,25000,0.4855427033937364,0.49707602339181284,0.497737556561086,0.4742268041237113,0.5,0.46,0
50,25500,0.48145399629507774,0.49444444444444446,0.4975845410628019,0.4764705882352941,0.48598130841121495,0.45408163265306123,0
51,26000,0.4855791684489851,0.4970414201183432,0.4976303317535545,0.4690721649484536,0.4838709677419355,0.4808743169398907,0
52,26500,0.4870121999437877,0.4879518072289157,0.4976958525345622,0.48623853211009177,0.48554913294797686,0.47783251231527096,0
53,27000,0.488952190064532,0.49760765550239233,0.5,0.4794520547945205,0.4861878453038674,0.48186528497409326,0
54,27500,0.48812973600680454,0.494949494949495,0.4930232558139535,0.49206349206349204,0.4888888888888889,0.4720812182741117,0
55,28000,0.4921334943871718,0.49732620320855614,0.4947916666666667,0.48633879781420764,0.49783549783549785,0.4845360824742268,2
56,28500,0.4890089922541198,0.4950980392156863,0.5,0.4863636363636364,0.4896907216494845,0.4742857142857143,0
57,29000,0.4955943701159024,0.5,0.4977973568281938,0.5,0.4911504424778761,0.4891304347826087,0
58,29500,0.49054119477001323,0.5,0.49767441860465117,0.48863636363636365,0.4855769230769231,0.4810810810810811,0
59,30000,0.4930301420509108,0.5,0.5,0.48868778280542985,0.49,0.48663101604278075,0
60,30500,0.21278198362804485,0.02197802197802198,0.18518518518518517,0.4734042553191489,0.4864864864864865,0.46534653465346537,0
61,31000,0.4016274498657075,0.22608695652173913,0.43790849673202614,0.47549019607843135,0.4863636363636364,0.4564102564102564,0
62,31500,0.4531138476657259,0.35185185185185186,0.46236559139784944,0.49230769230769234,0.48756218905472637,0.4891304347826087,0
63,32000,0.4626475822633465,0.4556213017751479,0.4318181818181818,0.47474747474747475,0.4835680751173709,0.4692737430167598,0
64,32500,0.4604426713971325,0.43529411764705883,0.45698924731182794,0.4752475247524752,0.47513812154696133,0.4607329842931937,0
