,idx,G-Mean,class-0,class-1,class-2,class-3,class-4,drifts_alerts
0,500,0.0,0.45161290322580644,0.4700854700854701,0.47413793103448276,0.0,0.2441860465116279,4
1,1000,0.4205218302741418,0.4506172839506173,0.4304635761589404,0.4729064039408867,0.3924731182795699,0.3652694610778443,2
2,1500,0.45620275411047917,0.467005076142132,0.441340782122905,0.4816753926701571,0.46632124352331605,0.4268292682926829,2
3,2000,0.4556973597014611,0.4523809523809524,0.441340782122905,0.47738693467336685,0.48598130841121495,0.42424242424242425,0
4,2500,0.4586671442224507,0.45454545454545453,0.4793814432989691,0.46464646464646464,0.4722222222222222,0.4245810055865922,0
5,3000,0.46045410035363865,0.48325358851674644,0.46236559139784944,0.48295454545454547,0.489247311827957,0.39204545454545453,2
6,3500,0.47035673406285117,0.49065420560747663,0.47738693467336685,0.4726027397260274,0.48792270531400966,0.4262295081967213,2
7,4000,0.47246460288877795,0.4864864864864865,0.4860335195530726,0.48148148148148145,0.49074074074074076,0.42138364779874216,0
8,4500,0.4729636454959522,0.4950980392156863,0.49099099099099097,0.48295454545454547,0.47761194029850745,0.42207792207792205,0
9,5000,0.478394978311444,0.49238578680203043,0.48,0.4951923076923077,0.4846938775510204,0.44171779141104295,0
10,5500,0.4754323012935306,0.4948453608247423,0.48502994011976047,0.49065420560747663,0.4823008849557522,0.4276729559748428,0
11,6000,0.4707164704814784,0.49099099099099097,0.4878048780487805,0.4797979797979798,0.48717948717948717,0.4127906976744186,0
12,6500,0.4767263821653268,0.5,0.4895833333333333,0.483695652173913,0.4756756756756757,0.4371859296482412,0
13,7000,0.4855495780240069,0.4976958525345622,0.4941860465116279,0.4861878453038674,0.48672566371681414,0.46368715083798884,0
14,7500,0.484365438656187,0.4950980392156863,0.4951923076923077,0.48598130841121495,0.4947916666666667,0.45222929936305734,0
15,8000,0.4810565785028214,0.49740932642487046,0.4976958525345622,0.4861878453038674,0.47596153846153844,0.44970414201183434,0
16,8500,0.4749546565744129,0.4864864864864865,0.49404761904761907,0.47540983606557374,0.47417840375586856,0.44607843137254904,0
17,9000,0.48283991273292687,0.4959016393442623,0.4864864864864865,0.4935897435897436,0.48484848484848486,0.45454545454545453,1
