,idx,accuracy,gmean,class_0,class_1,class_2,class_3,class_4,drifts_alerts
129,65000,0.922,0.46712477981562694,0.49404761904761907,0.4603960396039604,0.47191011235955055,0.4946236559139785,0.4189189189189189,0
130,65500,0.936,0.4659382517196776,0.4989816700610998,0.48325358851674644,0.48214285714285715,0.4722222222222222,0.4,0
131,66000,0.926,0.46830364446832956,0.4939759036144578,0.4745762711864407,0.4803921568627451,0.4842105263157895,0.41304347826086957,0
132,66500,0.916,0.4612051364953607,0.4969818913480885,0.46153846153846156,0.48314606741573035,0.46788990825688076,0.4024390243902439,1
133,67000,0.938,0.4709886818644371,0.498,0.47593582887700536,0.48484848484848486,0.4742268041237113,0.42528735632183906,0
134,67500,0.94,0.4714729344240969,0.4971537001897533,0.47282608695652173,0.4854368932038835,0.47435897435897434,0.43037974683544306,0
135,68000,0.944,0.4736106045391869,0.4970178926441352,0.48,0.48514851485148514,0.49411764705882355,0.4166666666666667,0
136,68500,0.936,0.47584840004231194,0.4977168949771689,0.470873786407767,0.4864864864864865,0.49038461538461536,0.43636363636363634,0
137,69000,0.94,0.4727775809269386,0.49604743083003955,0.48,0.4807692307692308,0.47572815533980584,0.43373493975903615,0
138,69500,0.946,0.4735612692285904,0.4980544747081712,0.48314606741573035,0.4823529411764706,0.48598130841121495,0.4222222222222222,0
139,70000,0.946,0.4766936500335072,0.49619771863117873,0.47802197802197804,0.46987951807228917,0.4673913043478261,0.4725274725274725,0
140,70500,0.952,0.47823952601341013,0.498989898989899,0.4810810810810811,0.47619047619047616,0.4897959183673469,0.44680851063829785,0
141,71000,0.966,0.48300857050679497,0.49806201550387597,0.4918918918918919,0.48598130841121495,0.4845360824742268,0.45569620253164556,0
142,71500,0.956,0.47665454689084513,0.5,0.48404255319148937,0.4897959183673469,0.4642857142857143,0.4470588235294118,0
143,72000,0.958,0.48137761714251787,0.4980392156862745,0.4878048780487805,0.47058823529411764,0.48514851485148514,0.46601941747572817,0
144,72500,0.956,0.48446753621426014,0.5,0.47685185185185186,0.49411764705882355,0.4854368932038835,0.4666666666666667,0
145,73000,0.95,0.47636811498533077,0.498046875,0.4885057471264368,0.4752475247524752,0.4835164835164835,0.4387755102040816,0
146,73500,0.966,0.4846413371698705,0.49796747967479676,0.4878048780487805,0.5,0.4897959183673469,0.449438202247191,0
147,74000,0.964,0.4820001784963157,0.49906191369606,0.48633879781420764,0.4782608695652174,0.49514563106796117,0.45263157894736844,0
148,74500,0.956,0.4835318245324862,0.4968814968814969,0.4845360824742268,0.4891304347826087,0.4946236559139785,0.453781512605042,0
149,75000,0.968,0.4855380041659234,0.4989733059548255,0.4782608695652174,0.5,0.49,0.46153846153846156,0
150,75500,0.956,0.48453009440693057,0.49780701754385964,0.47417840375586856,0.4823529411764706,0.49122807017543857,0.4774774774774775,0
151,76000,0.966,0.4828265781790276,0.4980544747081712,0.4945652173913043,0.4811320754716981,0.4807692307692308,0.4605263157894737,0
152,76500,0.96,0.48279508924007203,0.4978813559322034,0.4835680751173709,0.49572649572649574,0.4835164835164835,0.45454545454545453,0
