,idx,G-Mean,class-0,class-1,class-2,class-3,class-4,class-5,class-6,class-7,class-8,class-9,drifts_alerts
35,18000,0.48331755868641346,0.5,0.5,0.4878048780487805,0.4673913043478261,0.48514851485148514,0.45569620253164556,0.4925373134328358,0.47619047619047616,0.4891304347826087,0.4811320754716981,0
36,18500,0.4808324869546715,0.48936170212765956,0.4838709677419355,0.4883720930232558,0.4861111111111111,0.4805194805194805,0.4731182795698925,0.5,0.45098039215686275,0.4672897196261682,0.49056603773584906,0
37,19000,0.48088040415902744,0.4883720930232558,0.4942528735632184,0.47619047619047616,0.46534653465346537,0.49137931034482757,0.472,0.4883720930232558,0.45161290322580644,0.49514563106796117,0.4880952380952381,0
38,19500,0.4815954873906375,0.47368421052631576,0.48739495798319327,0.49504950495049505,0.45098039215686275,0.4897959183673469,0.4803921568627451,0.5,0.4716981132075472,0.4810126582278481,0.4878048780487805,0
39,20000,0.4839884489377279,0.49382716049382713,0.48484848484848486,0.4827586206896552,0.4752475247524752,0.4959349593495935,0.47368421052631576,0.5,0.4811320754716981,0.47058823529411764,0.4827586206896552,0
40,20500,0.483879252534949,0.48484848484848486,0.475,0.48214285714285715,0.4752475247524752,0.4823529411764706,0.4897959183673469,0.5,0.4845360824742268,0.4811320754716981,0.4842105263157895,0
41,21000,0.48132426325189287,0.4639175257731959,0.48863636363636365,0.48936170212765956,0.4594594594594595,0.4845360824742268,0.4857142857142857,0.48739495798319327,0.5,0.4752475247524752,0.4803921568627451,0
42,21500,0.485043511873954,0.4827586206896552,0.49514563106796117,0.49514563106796117,0.47959183673469385,0.4811320754716981,0.46835443037974683,0.49504950495049505,0.48863636363636365,0.47560975609756095,0.4897959183673469,0
43,22000,0.4867785240510374,0.4883720930232558,0.4868421052631579,0.4945054945054945,0.4782608695652174,0.5,0.4732142857142857,0.49586776859504134,0.4731182795698925,0.4909090909090909,0.4875,0
44,22500,0.4826412040759295,0.4818181818181818,0.4942528735632184,0.4915254237288136,0.4803921568627451,0.494949494949495,0.45588235294117646,0.5,0.4891304347826087,0.4691358024691358,0.47115384615384615,0
45,23000,0.48470803917759897,0.48717948717948717,0.48623853211009177,0.49504950495049505,0.4725274725274725,0.47619047619047616,0.47572815533980584,0.5,0.4897959183673469,0.475,0.49019607843137253,0
46,23500,0.4888647009337999,0.49523809523809526,0.46808510638297873,0.47474747474747475,0.5,0.49572649572649574,0.48514851485148514,0.5,0.4891304347826087,0.49514563106796117,0.4864864864864865,0
47,24000,0.4850952144968033,0.49504950495049505,0.4953271028037383,0.4810126582278481,0.4631578947368421,0.4803921568627451,0.4725274725274725,0.49523809523809526,0.4842105263157895,0.4946236559139785,0.49056603773584906,0
48,24500,0.48180727585426947,0.48,0.4864864864864865,0.48360655737704916,0.4845360824742268,0.49,0.46987951807228917,0.5,0.4722222222222222,0.4838709677419355,0.46835443037974683,0
49,25000,0.48737788930629333,0.48484848484848486,0.4927536231884058,0.4811320754716981,0.5,0.48760330578512395,0.5,0.49,0.47560975609756095,0.46788990825688076,0.494949494949495,0
50,25500,0.48375899127575234,0.47,0.5,0.4931506849315068,0.4806201550387597,0.48863636363636365,0.47619047619047616,0.4948453608247423,0.47863247863247865,0.49,0.4666666666666667,0
51,26000,0.4868173731447027,0.4852941176470588,0.4845360824742268,0.48514851485148514,0.4857142857142857,0.4954128440366973,0.4782608695652174,0.4918032786885246,0.494949494949495,0.4782608695652174,0.4891304347826087,0
52,26500,0.4850175299298973,0.48148148148148145,0.47560975609756095,0.4838709677419355,0.4649122807017544,0.49137931034482757,0.49038461538461536,0.5,0.4782608695652174,0.4897959183673469,0.4954954954954955,0
53,27000,0.4801173238906416,0.4791666666666667,0.47115384615384615,0.48863636363636365,0.47619047619047616,0.5,0.44680851063829785,0.4888888888888889,0.4777777777777778,0.48672566371681414,0.4878048780487805,0
54,27500,0.48387203632736026,0.4909090909090909,0.4823529411764706,0.4827586206896552,0.4787234042553192,0.4897959183673469,0.4772727272727273,0.49504950495049505,0.4875,0.4772727272727273,0.4774774774774775,0
55,28000,0.4871064142741437,0.5,0.48,0.49473684210526314,0.46153846153846156,0.4888888888888889,0.49473684210526314,0.5,0.4778761061946903,0.4880952380952381,0.4864864864864865,0
56,28500,0.48560610288806116,0.47474747474747475,0.47959183673469385,0.4818181818181818,0.4861111111111111,0.49624060150375937,0.4772727272727273,0.5,0.48314606741573035,0.4883720930232558,0.48936170212765956,0
57,29000,0.4876587243253204,0.49473684210526314,0.49411764705882355,0.4954954954954955,0.4956521739130435,0.4942528735632184,0.44871794871794873,0.5,0.4722222222222222,0.4891304347826087,0.4946236559139785,0
58,29500,0.48906091851925854,0.4782608695652174,0.48514851485148514,0.4827586206896552,0.48936170212765956,0.5,0.4946236559139785,0.5,0.48226950354609927,0.4897959183673469,0.4888888888888889,0
59,30000,0.4872878325785745,0.4897959183673469,0.4842105263157895,0.494949494949495,0.4875,0.49514563106796117,0.48739495798319327,0.4956521739130435,0.47619047619047616,0.47368421052631576,0.4888888888888889,0
60,30500,0.0,0.0,0.023809523809523808,0.48201438848920863,0.4864864864864865,0.4948453608247423,0.4897959183673469,0.08928571428571429,0.46987951807228917,0.017543859649122806,0.018867924528301886,1
61,31000,0.43548154799348143,0.373134328358209,0.44047619047619047,0.47674418604651164,0.4675324675324675,0.4864864864864865,0.42528735632183906,0.39603960396039606,0.48514851485148514,0.36,0.46788990825688076,1
62,31500,0.45278813940405005,0.43564356435643564,0.4482758620689655,0.46835443037974683,0.49122807017543857,0.4895833333333333,0.42528735632183906,0.3855421686746988,0.48,0.42424242424242425,0.4931506849315068,0
63,32000,0.4647485130282879,0.44871794871794873,0.45555555555555555,0.4835164835164835,0.4803921568627451,0.49411764705882355,0.45045045045045046,0.39080459770114945,0.49557522123893805,0.46835443037974683,0.49038461538461536,0
64,32500,0.46101817504197656,0.4444444444444444,0.45161290322580644,0.47560975609756095,0.48672566371681414,0.4954128440366973,0.4574468085106383,0.39759036144578314,0.4943820224719101,0.4268292682926829,0.4909090909090909,0
65,33000,0.46061286514084604,0.43434343434343436,0.47474747474747475,0.49038461538461536,0.4777777777777778,0.48148148148148145,0.449438202247191,0.38235294117647056,0.4536082474226804,0.4782608695652174,0.49572649572649574,0
66,33500,0.4686272227400117,0.4606741573033708,0.4649122807017544,0.4854368932038835,0.4742268041237113,0.47297297297297297,0.4411764705882353,0.4336283185840708,0.4939759036144578,0.47580645161290325,0.48717948717948717,0
67,34000,0.4732261943814496,0.4605263157894737,0.4807692307692308,0.4823529411764706,0.4725274725274725,0.494949494949495,0.44144144144144143,0.43157894736842106,0.4954954954954955,0.4875,0.49,0
68,34500,0.469961542062248,0.46153846153846156,0.47572815533980584,0.4830508474576271,0.46938775510204084,0.4838709677419355,0.44871794871794873,0.43137254901960786,0.47191011235955055,0.4835164835164835,0.4939759036144578,0
69,35000,0.4733609766674959,0.46236559139784944,0.4791666666666667,0.4888888888888889,0.4774774774774775,0.4883720930232558,0.45535714285714285,0.43157894736842106,0.4946236559139785,0.47058823529411764,0.4888888888888889,0
70,35500,0.4746746044638503,0.47674418604651164,0.46464646464646464,0.4603174603174603,0.48,0.48739495798319327,0.45454545454545453,0.4666666666666667,0.48739495798319327,0.4805194805194805,0.49,0
71,36000,0.4717995502063875,0.4672897196261682,0.45098039215686275,0.48,0.5,0.49137931034482757,0.4430379746835443,0.4318181818181818,0.4845360824742268,0.4791666666666667,0.49504950495049505,1
72,36500,0.4791803460664081,0.48936170212765956,0.48484848484848486,0.48148148148148145,0.48148148148148145,0.49514563106796117,0.4342105263157895,0.4444444444444444,0.4946236559139785,0.4956521739130435,0.4953271028037383,0
73,37000,0.4718636842571379,0.4574468085106383,0.45794392523364486,0.48863636363636365,0.48148148148148145,0.48514851485148514,0.4605263157894737,0.45217391304347826,0.4752475247524752,0.4845360824742268,0.4772727272727273,0
74,37500,0.48003161820140605,0.45794392523364486,0.4827586206896552,0.4942528735632184,0.4830508474576271,0.4915254237288136,0.4444444444444444,0.47674418604651164,0.49019607843137253,0.4878048780487805,0.4942528735632184,0
75,38000,0.48243621202448594,0.45348837209302323,0.46808510638297873,0.48484848484848486,0.48214285714285715,0.5,0.47674418604651164,0.48148148148148145,0.49038461538461536,0.4939759036144578,0.49504950495049505,0
76,38500,0.48450294160488144,0.4878048780487805,0.47,0.4857142857142857,0.4842105263157895,0.4942528735632184,0.48,0.46788990825688076,0.5,0.4803921568627451,0.4957983193277311,0
77,39000,0.48320095061770973,0.4752475247524752,0.48905109489051096,0.47560975609756095,0.48,0.5,0.47126436781609193,0.46987951807228917,0.48672566371681414,0.49038461538461536,0.4948453608247423,0
78,39500,0.47856978489479357,0.43956043956043955,0.49074074074074076,0.48717948717948717,0.4774774774774775,0.49074074074074076,0.4647887323943662,0.4803921568627451,0.4805194805194805,0.49107142857142855,0.4857142857142857,0
79,40000,0.4808154331618989,0.46078431372549017,0.47191011235955055,0.47,0.47,0.4909090909090909,0.4827586206896552,0.49038461538461536,0.4943820224719101,0.4838709677419355,0.4945054945054945,0
80,40500,0.48225896464831763,0.4742268041237113,0.4625,0.4954954954954955,0.47368421052631576,0.49504950495049505,0.46808510638297873,0.4880952380952381,0.47706422018348627,0.494949494949495,0.494949494949495,0
