,idx,G-Mean,class-0,class-1,class-2,class-3,class-4,drifts_alerts
0,500,0.3733990701692759,0.33766233766233766,0.39805825242718446,0.37755102040816324,0.38144329896907214,0.375,3
1,1000,0.38393437641556044,0.4066666666666667,0.41496598639455784,0.3592814371257485,0.4292929292929293,0.32051282051282054,0
2,1500,0.39605887452067257,0.38596491228070173,0.42528735632183906,0.39634146341463417,0.4371584699453552,0.34265734265734266,4
3,2000,0.40252025205050707,0.39072847682119205,0.4117647058823529,0.38095238095238093,0.45,0.38311688311688313,4
4,2500,0.40946587871389306,0.41818181818181815,0.44505494505494503,0.38011695906432746,0.3987341772151899,0.40804597701149425,0
5,3000,0.4004857419780063,0.4098360655737705,0.40828402366863903,0.38926174496644295,0.4311377245508982,0.3668639053254438,0
6,3500,0.4309146818453905,0.43523316062176165,0.4497354497354497,0.3790322580645161,0.4536082474226804,0.44148936170212766,2
7,4000,0.4701886191591027,0.4540229885057471,0.480225988700565,0.47417840375586856,0.4811320754716981,0.4619883040935672,0
8,4500,0.4767249183526761,0.455026455026455,0.49099099099099097,0.48295454545454547,0.4852941176470588,0.47023809523809523,0
9,5000,0.4770053120084736,0.46808510638297873,0.48258706467661694,0.4696969696969697,0.4975124378109453,0.4678362573099415,0
10,5500,0.47795134729692046,0.4731182795698925,0.4880952380952381,0.4784688995215311,0.4890829694323144,0.46153846153846156,0
11,6000,0.4850349980926349,0.4840182648401826,0.4878048780487805,0.4950980392156863,0.4845360824742268,0.4739583333333333,2
12,6500,0.4847411276875967,0.4789473684210526,0.4895833333333333,0.4864864864864865,0.4947916666666667,0.47417840375586856,0
13,7000,0.48540274042227116,0.4858490566037736,0.48214285714285715,0.489010989010989,0.4889867841409692,0.4810810810810811,0
14,7500,0.4858263595001645,0.4797979797979798,0.4951923076923077,0.49074074074074076,0.4947916666666667,0.4691358024691358,0
15,8000,0.48116825437503835,0.48404255319148937,0.4858490566037736,0.47752808988764045,0.48095238095238096,0.47752808988764045,0
16,8500,0.4813444784880008,0.4808743169398907,0.47530864197530864,0.4782608695652174,0.49321266968325794,0.4792626728110599,0
17,9000,0.48568757954393177,0.4765957446808511,0.483695652173913,0.4935897435897436,0.4925373134328358,0.48223350253807107,0
18,9500,0.4830887724840893,0.4854368932038835,0.48148148148148145,0.48044692737430167,0.4918032786885246,0.47641509433962265,0
19,10000,0.4786386822317838,0.47692307692307695,0.4854368932038835,0.4846938775510204,0.4869109947643979,0.45977011494252873,0
20,10500,0.48493775449133947,0.4835164835164835,0.4803921568627451,0.49246231155778897,0.494949494949495,0.47368421052631576,0
21,11000,0.4807573615226791,0.4717948717948718,0.4927536231884058,0.47513812154696133,0.4926829268292683,0.47191011235955055,0
22,11500,0.4896410157032247,0.49122807017543857,0.49361702127659574,0.4898989898989899,0.4873096446700508,0.4861878453038674,0
23,12000,0.48803866092577064,0.4787234042553192,0.4928909952606635,0.4885057471264368,0.5,0.4803921568627451,0
24,12500,0.4856106465075837,0.47305389221556887,0.4919786096256685,0.4948453608247423,0.489010989010989,0.47950819672131145,0
25,13000,0.4813684747579284,0.4660633484162896,0.49444444444444446,0.48295454545454547,0.47668393782383417,0.48717948717948717,0
26,13500,0.49011272840349707,0.4739583333333333,0.4973544973544973,0.48223350253807107,0.4975609756097561,0.5,0
27,14000,0.4832393427362489,0.47317073170731705,0.49528301886792453,0.4801980198019802,0.4935064935064935,0.4744897959183674,0
28,14500,0.485777531942109,0.47398843930635837,0.49504950495049505,0.48633879781420764,0.4975609756097561,0.47641509433962265,0
29,15000,0.49095875118506827,0.4782608695652174,0.4972677595628415,0.49038461538461536,0.49760765550239233,0.4915254237288136,0
30,15500,0.4893157610349577,0.478494623655914,0.49696969696969695,0.4852941176470588,0.49514563106796117,0.4909090909090909,0
31,16000,0.4885426747827211,0.49099099099099097,0.4888888888888889,0.4824120603015075,0.5,0.48066298342541436,0
32,16500,0.48687836484640146,0.4742268041237113,0.483695652173913,0.4948453608247423,0.4954545454545455,0.4864864864864865,0
33,17000,0.48644555618288415,0.4838709677419355,0.48427672955974843,0.49282296650717705,0.48295454545454547,0.4883720930232558,0
34,17500,0.48943555671720396,0.48484848484848486,0.49333333333333335,0.5,0.47878787878787876,0.49047619047619045,0
35,18000,0.48844466849296747,0.4898989898989899,0.4972375690607735,0.4864864864864865,0.4838709677419355,0.48484848484848486,0
36,18500,0.49163356815139314,0.4909090909090909,0.4968944099378882,0.49142857142857144,0.4881516587677725,0.4908256880733945,0
37,19000,0.4864938441339481,0.4634146341463415,0.49743589743589745,0.4939271255060729,0.4919786096256685,0.4864864864864865,1
38,19500,0.4876336540476388,0.48068669527896996,0.49032258064516127,0.4900990099009901,0.5,0.47738693467336685,0
39,20000,0.49195601903460245,0.49171270718232046,0.5,0.49,0.49246231155778897,0.4857142857142857,0
40,20500,0.48663366039127126,0.47706422018348627,0.4931506849315068,0.4891304347826087,0.4967741935483871,0.47738693467336685,0
41,21000,0.4933777835275062,0.48677248677248675,0.49714285714285716,0.49019607843137253,0.4976303317535545,0.49523809523809526,0
42,21500,0.48636701992460935,0.4885844748858447,0.4950980392156863,0.48677248677248675,0.4810810810810811,0.48044692737430167,0
43,22000,0.49103061038766355,0.49696969696969695,0.4918918918918919,0.4956896551724138,0.4786729857819905,0.49214659685863876,0
44,22500,0.4858181093120067,0.47668393782383417,0.49099099099099097,0.48214285714285715,0.4925373134328358,0.4869109947643979,0
45,23000,0.48955861666837264,0.4798206278026906,0.49489795918367346,0.4842105263157895,0.5,0.4891304347826087,0
46,23500,0.4861847177687439,0.4744897959183674,0.4975124378109453,0.4788732394366197,0.49473684210526314,0.4857142857142857,0
47,24000,0.49045328679541905,0.4852941176470588,0.5,0.4898989898989899,0.4925373134328358,0.4846938775510204,0
48,24500,0.4905327743087082,0.4930232558139535,0.4955357142857143,0.4946808510638298,0.49074074074074076,0.4788732394366197,0
49,25000,0.4916166846609863,0.4880952380952381,0.497737556561086,0.49504950495049505,0.4891304347826087,0.4881516587677725,0
50,25500,0.4903153525198712,0.47701149425287354,0.4926829268292683,0.49142857142857144,0.4954128440366973,0.49528301886792453,0
51,26000,0.4923242094190374,0.49404761904761907,0.49282296650717705,0.4950980392156863,0.49321266968325794,0.4864864864864865,0
52,26500,0.49197772963865255,0.49404761904761907,0.4930232558139535,0.4885844748858447,0.49142857142857144,0.49282296650717705,0
53,27000,0.4851136378665675,0.4801980198019802,0.48554913294797686,0.4864864864864865,0.4861878453038674,0.48717948717948717,0
54,27500,0.49387148208966897,0.49748743718592964,0.49537037037037035,0.48663101604278075,0.4972677595628415,0.4926829268292683,0
55,28000,0.49198956643063235,0.4918918918918919,0.4947916666666667,0.48066298342541436,0.49783549783549785,0.494949494949495,0
56,28500,0.4908964653348988,0.4900990099009901,0.4891304347826087,0.49777777777777776,0.49746192893401014,0.480225988700565,0
57,29000,0.48766117128333064,0.47701149425287354,0.48878923766816146,0.48520710059171596,0.4956140350877193,0.4918918918918919,0
58,29500,0.49283049860656397,0.4897959183673469,0.49295774647887325,0.4972067039106145,0.49765258215962443,0.48663101604278075,0
59,30000,0.4876010362858421,0.4816753926701571,0.4887640449438202,0.49099099099099097,0.49,0.48663101604278075,0
60,30500,0.11885169528093836,0.011111111111111112,0.017857142857142856,0.49230769230769234,0.4973544973544973,0.4881516587677725,0
61,31000,0.24177950968535464,0.12745098039215685,0.054945054945054944,0.49047619047619045,0.4955357142857143,0.4854368932038835,0
62,31500,0.29876325342213217,0.2446043165467626,0.08256880733944955,0.48704663212435234,0.4975609756097561,0.48633879781420764,0
63,32000,0.3419916896273409,0.2459016393442623,0.15966386554621848,0.4926829268292683,0.5,0.483695652173913,0
64,32500,0.36638194906208105,0.29927007299270075,0.18548387096774194,0.48792270531400966,0.4973544973544973,0.4900990099009901,0
65,33000,0.34303989787397204,0.3032258064516129,0.13043478260869565,0.4972375690607735,0.5,0.4830917874396135,0
66,33500,0.3373196883213682,0.3057324840764331,0.12605042016806722,0.47619047619047616,0.49038461538461536,0.4852941176470588,0
67,34000,0.42641250150402765,0.40993788819875776,0.2923076923076923,0.4909090909090909,0.4930875576036866,0.4860335195530726,0
68,34500,0.4246748721927224,0.4011627906976744,0.2981366459627329,0.4887640449438202,0.4927536231884058,0.47953216374269003,0
69,35000,0.44743303087157493,0.42528735632183906,0.35,0.49760765550239233,0.49246231155778897,0.49162011173184356,0
70,35500,0.455308774717963,0.43023255813953487,0.3900709219858156,0.49065420560747663,0.4890829694323144,0.4858757062146893,0
71,36000,0.4612414781964109,0.45145631067961167,0.391304347826087,0.4950980392156863,0.4897959183673469,0.4873096446700508,0
72,36500,0.455679131385043,0.45901639344262296,0.36363636363636365,0.489247311827957,0.4947916666666667,0.48623853211009177,0
73,37000,0.46463358254037684,0.4577114427860697,0.3958333333333333,0.4918032786885246,0.49122807017543857,0.49473684210526314,0
74,37500,0.4507391823142759,0.4147727272727273,0.378698224852071,0.4930875576036866,0.49214659685863876,0.4880952380952381,0
75,38000,0.4762288707699612,0.4550561797752809,0.455,0.48333333333333334,0.4976958525345622,0.4918032786885246,0
76,38500,0.4796960021532141,0.45714285714285713,0.4620253164556962,0.49206349206349204,0.4977578475336323,0.49099099099099097,0
77,39000,0.47514954063890646,0.4581497797356828,0.4444444444444444,0.49032258064516127,0.49504950495049505,0.49,0
78,39500,0.4853727524907823,0.47783251231527096,0.4702702702702703,0.4861878453038674,0.5,0.4931506849315068,2
79,40000,0.47952439030089095,0.48223350253807107,0.4536082474226804,0.4873096446700508,0.4948453608247423,0.48066298342541436,0
80,40500,0.48394798326730076,0.48066298342541436,0.47,0.4873096446700508,0.494949494949495,0.48717948717948717,0
81,41000,0.48522328453819114,0.485,0.475,0.489247311827957,0.48514851485148514,0.4918918918918919,0
82,41500,0.48570898168052906,0.4941860465116279,0.46153846153846156,0.49246231155778897,0.495,0.4861878453038674,0
83,42000,0.48783350429023004,0.49222797927461137,0.4729064039408867,0.49142857142857144,0.495,0.48792270531400966,0
84,42500,0.4873161768079012,0.4853801169590643,0.483695652173913,0.4948453608247423,0.489010989010989,0.483739837398374,0
85,43000,0.4817359525505467,0.48917748917748916,0.47093023255813954,0.48,0.49246231155778897,0.47643979057591623,0
86,43500,0.49123035761312306,0.495,0.483695652173913,0.4925373134328358,0.49261083743842365,0.49238578680203043,0
